date,Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Total Operating Income As Reported,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Net Income,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Income Expense,Other Non Operating Income Expenses,Operating Income,Operating Expense,Research And Development,Selling General And Administration,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Interest Income,Interest Expense,Interest Income,Rent Expense Supplemental,Otherunder Preferred Stock Dividend,Minority Interests,Special Income Charges,Restructuring And Mergern Acquisition,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Interest Income Non Operating,Write Off,Gain On Sale Of Security,Selling And Marketing Expense,General And Administrative Expense,Other Gand A,stock_id,fiscal_date,Average Dilution Earnings,Earnings From Equity Interest,Earnings From Equity Interest Net Of Tax,Other Operating Expenses,Total Other Finance Cost,Net Income Discontinuous Operations,Depreciation Amortization Depletion Income Statement,Depreciation And Amortization In Income Statement,Amortization,Amortization Of Intangibles Income Statement,Gain On Sale Of Business,Other Special Charges,Impairment Of Capital Assets,Insurance And Claims,Salaries And Wages,Provision For Doubtful Accounts,Depletion Income Statement,Depreciation Income Statement,Preferred Stock Dividends,Gain On Sale Of Ppe,Occupancy And Equipment,Professional Expense And Contract Services Expense,Other Non Interest Expense,Other Taxes
,-1098336.948662,0.156905,4365000000.0,2314000000.0,1496000000.0,21528000000.0,4358000000.0,2862000000.0,2361901663.051338,2314000000.0,24117000000.0,1583000000.0,3517000000.0,3213000000.0,0.66,0.72,2314000000.0,2314000000.0,2314000000.0,2332000000.0,2332000000.0,434000000.0,2766000000.0,830000000.0,837000000.0,1590000000.0,2589000000.0,1276000000.0,1313000000.0,4179000000.0,21528000000.0,25707000000.0,25707000000.0,-7000000.0,-7000000.0,346000000.0,96000000.0,442000000.0,242000000.0,,-18000000.0,-7000000.0,7000000.0,346000000.0,96000000.0,442000000.0,,,,,,TSLA,2024-12-31 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,
,-27260000.0,0.29,2221000000.0,409000000.0,1447000000.0,16182000000.0,2127000000.0,680000000.0,475740000.0,409000000.0,18842000000.0,399000000.0,3521000000.0,3218000000.0,0.12,0.13,409000000.0,409000000.0,409000000.0,420000000.0,420000000.0,169000000.0,589000000.0,-213000000.0,-119000000.0,493000000.0,2660000000.0,1409000000.0,1251000000.0,3153000000.0,16182000000.0,19335000000.0,19335000000.0,-94000000.0,-94000000.0,309000000.0,91000000.0,400000000.0,239000000.0,0.0,-11000000.0,-94000000.0,94000000.0,309000000.0,91000000.0,400000000.0,,,,,,TSLA,2025-03-31,,,,,,,,,,,,,,,,,,,,,,,,
,-27260000.0,0.29,2221000000.0,409000000.0,1447000000.0,16182000000.0,2127000000.0,680000000.0,475740000.0,409000000.0,18842000000.0,399000000.0,3521000000.0,3218000000.0,0.12,0.13,409000000.0,409000000.0,409000000.0,420000000.0,420000000.0,169000000.0,589000000.0,-213000000.0,-119000000.0,493000000.0,2660000000.0,1409000000.0,1251000000.0,3153000000.0,16182000000.0,19335000000.0,19335000000.0,-94000000.0,-94000000.0,309000000.0,91000000.0,400000000.0,239000000.0,0.0,-11000000.0,-94000000.0,94000000.0,309000000.0,91000000.0,400000000.0,,,,,,TSLA,2025-03-31 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,0.23,3068000000.0,1172000000.0,1433000000.0,18618000000.0,3068000000.0,1635000000.0,1172000000.0,1172000000.0,21573000000.0,923000000.0,3519000000.0,3223000000.0,0.33,0.36,1172000000.0,1172000000.0,1172000000.0,1190000000.0,1190000000.0,359000000.0,1549000000.0,320000000.0,320000000.0,923000000.0,2955000000.0,1589000000.0,1366000000.0,3878000000.0,18618000000.0,22496000000.0,22496000000.0,0.0,0.0,306000000.0,86000000.0,392000000.0,228000000.0,,-18000000.0,0.0,0.0,306000000.0,86000000.0,392000000.0,,,,,,TSLA,2025-06-30,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,0.23,3068000000.0,1172000000.0,1433000000.0,18618000000.0,3068000000.0,1635000000.0,1172000000.0,1172000000.0,21573000000.0,923000000.0,3519000000.0,3223000000.0,0.33,0.36,1172000000.0,1172000000.0,1172000000.0,1190000000.0,1190000000.0,359000000.0,1549000000.0,320000000.0,320000000.0,923000000.0,2955000000.0,1589000000.0,1366000000.0,3878000000.0,18618000000.0,22496000000.0,22496000000.0,0.0,0.0,306000000.0,86000000.0,392000000.0,228000000.0,,-18000000.0,0.0,0.0,306000000.0,86000000.0,392000000.0,,,,,,TSLA,2025-06-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-42000000.0,,,,,,,,,,,,TSLA,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011000000.0,,,,UNH,2024-03-31 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,
,-269500000.0,0.22,8895000000.0,4216000000.0,1020000000.0,76798000000.0,7670000000.0,6650000000.0,5171500000.0,4216000000.0,90980000000.0,7875000000.0,928000000.0,921000000.0,4.54,4.577633,4216000000.0,4216000000.0,4216000000.0,4421000000.0,4421000000.0,1244000000.0,5665000000.0,-1225000000.0,,7875000000.0,14182000000.0,,,22057000000.0,76798000000.0,98855000000.0,98855000000.0,-1225000000.0,-1225000000.0,-985000000.0,985000000.0,,,,-205000000.0,-1225000000.0,,-985000000.0,985000000.0,,,997000000.0,,,,UNH,2024-06-30 00:00:00,,,,13162000000.0,,,1020000000.0,1020000000.0,,,-1225000000.0,,,,,,,,,,,,,
,-3560000.0,0.178,9749000000.0,6055000000.0,1041000000.0,77791000000.0,9729000000.0,8688000000.0,6071440000.0,6055000000.0,92112000000.0,8708000000.0,930107527.0,930107527.0,6.51,6.51,6055000000.0,6055000000.0,6055000000.0,6258000000.0,6258000000.0,1356000000.0,7614000000.0,-20000000.0,,8708000000.0,14321000000.0,,,23029000000.0,77791000000.0,100820000000.0,100820000000.0,-20000000.0,-20000000.0,-1074000000.0,1074000000.0,,,,-203000000.0,-20000000.0,,-1074000000.0,1074000000.0,,,1643000000.0,,,,UNH,2024-09-30 00:00:00,,,,13280000000.0,,,1041000000.0,1041000000.0,,,-20000000.0,,,,,,,,,,,,,
,3113974.377853,0.148284,8814000000.0,5543000000.0,1041000000.0,79499000000.0,8835000000.0,7794000000.0,5525113974.377853,5543000000.0,93034000000.0,7773000000.0,927000000.0,915000000.0,5.98,6.057923,5543000000.0,5543000000.0,5543000000.0,5784000000.0,5784000000.0,1007000000.0,6791000000.0,21000000.0,,7773000000.0,13535000000.0,,,21308000000.0,79499000000.0,100807000000.0,100807000000.0,21000000.0,21000000.0,-1003000000.0,1003000000.0,,,,-241000000.0,21000000.0,,-1003000000.0,1003000000.0,,,,,,,UNH,2024-12-31 00:00:00,,,,12494000000.0,,,1041000000.0,1041000000.0,,,21000000.0,,,,,,,,,,,,,
,-3015000.0,0.201,10180000000.0,6292000000.0,1061000000.0,85801000000.0,10165000000.0,9104000000.0,6303985000.0,6292000000.0,100456000000.0,9119000000.0,918000000.0,910000000.0,6.85,6.914286,6292000000.0,6292000000.0,6292000000.0,6474000000.0,6474000000.0,1632000000.0,8106000000.0,-15000000.0,,9119000000.0,14655000000.0,,,23774000000.0,85801000000.0,109575000000.0,109575000000.0,-15000000.0,-15000000.0,-998000000.0,998000000.0,,,,-182000000.0,-15000000.0,,-998000000.0,998000000.0,,,,,,,UNH,2025-03-31 00:00:00,,,,13594000000.0,,,1061000000.0,1061000000.0,,,-15000000.0,,,,,,,,,,,,,
,-5125000.0,0.125,6234000000.0,3406000000.0,1084000000.0,91604000000.0,6193000000.0,5109000000.0,3441875000.0,3406000000.0,106466000000.0,5150000000.0,910000000.0,905000000.0,3.74,3.763536,3406000000.0,3406000000.0,3406000000.0,3572000000.0,3572000000.0,510000000.0,4082000000.0,-41000000.0,,5150000000.0,14862000000.0,,,20012000000.0,91604000000.0,111616000000.0,111616000000.0,-41000000.0,-41000000.0,-1027000000.0,1027000000.0,,,,-166000000.0,-41000000.0,,-1027000000.0,1027000000.0,,,,,,,UNH,2025-06-30 00:00:00,,,,13778000000.0,,,1084000000.0,1084000000.0,,,-41000000.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011000000.0,,,,UNH,2024-03-31 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,
,-269500000.0,0.22,8895000000.0,4216000000.0,1020000000.0,76798000000.0,7670000000.0,6650000000.0,5171500000.0,4216000000.0,90980000000.0,7875000000.0,928000000.0,921000000.0,4.54,4.577633,4216000000.0,4216000000.0,4216000000.0,4421000000.0,4421000000.0,1244000000.0,5665000000.0,-1225000000.0,,7875000000.0,14182000000.0,,,22057000000.0,76798000000.0,98855000000.0,98855000000.0,-1225000000.0,-1225000000.0,-985000000.0,985000000.0,,,,-205000000.0,-1225000000.0,,-985000000.0,985000000.0,,,997000000.0,,,,UNH,2024-06-30 00:00:00,,,,13162000000.0,,,1020000000.0,1020000000.0,,,-1225000000.0,,,,,,,,,,,,,
,-3560000.0,0.178,9749000000.0,6055000000.0,1041000000.0,77791000000.0,9729000000.0,8688000000.0,6071440000.0,6055000000.0,92112000000.0,8708000000.0,930107527.0,930107527.0,6.51,6.51,6055000000.0,6055000000.0,6055000000.0,6258000000.0,6258000000.0,1356000000.0,7614000000.0,-20000000.0,,8708000000.0,14321000000.0,,,23029000000.0,77791000000.0,100820000000.0,100820000000.0,-20000000.0,-20000000.0,-1074000000.0,1074000000.0,,,,-203000000.0,-20000000.0,,-1074000000.0,1074000000.0,,,1643000000.0,,,,UNH,2024-09-30 00:00:00,,,,13280000000.0,,,1041000000.0,1041000000.0,,,-20000000.0,,,,,,,,,,,,,
,3113974.377853,0.148284,8814000000.0,5543000000.0,1041000000.0,79499000000.0,8835000000.0,7794000000.0,5525113974.377853,5543000000.0,93034000000.0,7773000000.0,927000000.0,915000000.0,5.98,6.057923,5543000000.0,5543000000.0,5543000000.0,5784000000.0,5784000000.0,1007000000.0,6791000000.0,21000000.0,,7773000000.0,13535000000.0,,,21308000000.0,79499000000.0,100807000000.0,100807000000.0,21000000.0,21000000.0,-1003000000.0,1003000000.0,,,,-241000000.0,21000000.0,,-1003000000.0,1003000000.0,,,,,,,UNH,2024-12-31 00:00:00,,,,12494000000.0,,,1041000000.0,1041000000.0,,,21000000.0,,,,,,,,,,,,,
,-3015000.0,0.201,10180000000.0,6292000000.0,1061000000.0,85801000000.0,10165000000.0,9104000000.0,6303985000.0,6292000000.0,100456000000.0,9119000000.0,918000000.0,910000000.0,6.85,6.914286,6292000000.0,6292000000.0,6292000000.0,6474000000.0,6474000000.0,1632000000.0,8106000000.0,-15000000.0,,9119000000.0,14655000000.0,,,23774000000.0,85801000000.0,109575000000.0,109575000000.0,-15000000.0,-15000000.0,-998000000.0,998000000.0,,,,-182000000.0,-15000000.0,,-998000000.0,998000000.0,,,,,,,UNH,2025-03-31 00:00:00,,,,13594000000.0,,,1061000000.0,1061000000.0,,,-15000000.0,,,,,,,,,,,,,
,-5125000.0,0.125,6234000000.0,3406000000.0,1084000000.0,91604000000.0,6193000000.0,5109000000.0,3441875000.0,3406000000.0,106466000000.0,5150000000.0,910000000.0,905000000.0,3.74,3.763536,3406000000.0,3406000000.0,3406000000.0,3572000000.0,3572000000.0,510000000.0,4082000000.0,-41000000.0,,5150000000.0,14862000000.0,,,20012000000.0,91604000000.0,111616000000.0,111616000000.0,-41000000.0,-41000000.0,-1027000000.0,1027000000.0,,,,-166000000.0,-41000000.0,,-1027000000.0,1027000000.0,,,,,,,UNH,2025-06-30 00:00:00,,,,13778000000.0,,,1084000000.0,1084000000.0,,,-41000000.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,UROY,2024-04-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,
,-10500.0,0.15,-1947000.0,-2158000.0,14000.0,0.0,-2017000.0,-2031000.0,-2098500.0,-2158000.0,2200000.0,-2200000.0,120817067.0,120817067.0,-0.02,-0.02,-2158000.0,-2158000.0,-2158000.0,-2158000.0,-2158000.0,122000.0,-2036000.0,-70000.0,,-2200000.0,2200000.0,,2074000.0,0.0,0.0,0.0,0.0,-70000.0,-70000.0,234000.0,5000.0,239000.0,,,,,,234000.0,5000.0,239000.0,,-70000.0,,2074000.0,1709000.0,UROY,2024-07-31 00:00:00,,,,126000.0,,,,,,,,,,,365000.0,,,,,,,,,
,-49650.0,0.15,-17000.0,-428000.0,44000.0,8028000.0,-348000.0,-392000.0,-146650.0,-428000.0,10781000.0,122000.0,121970820.0,121970820.0,0.0,0.0,-428000.0,-428000.0,-428000.0,-428000.0,-428000.0,32000.0,-396000.0,-331000.0,,122000.0,2753000.0,,2530000.0,2875000.0,8028000.0,10903000.0,10903000.0,-331000.0,-331000.0,-187000.0,4000.0,129000.0,,,,,,-187000.0,4000.0,129000.0,,-331000.0,,2530000.0,1940000.0,UROY,2024-10-31 00:00:00,,,,223000.0,312000.0,,,,,,,,,,590000.0,,,,,,,,,
,-42150.0,0.15,-1482000.0,-1911000.0,17000.0,4000.0,-1763000.0,-1780000.0,-1672150.0,-1911000.0,1752000.0,-1748000.0,130991063.0,130991063.0,-0.01,-0.01,-1911000.0,-1911000.0,-1911000.0,-1911000.0,-1911000.0,126000.0,-1785000.0,-57000.0,224000.0,-1748000.0,1748000.0,,1673000.0,0.0,4000.0,4000.0,4000.0,-281000.0,-281000.0,20000.0,5000.0,131000.0,,,,,,20000.0,5000.0,131000.0,,-281000.0,,1673000.0,1172000.0,UROY,2025-01-31 00:00:00,,,,75000.0,106000.0,,,,,,,,,,501000.0,,,,,,,,,
,-27450.0,0.15,-859000.0,-1157000.0,45000.0,4026000.0,-1042000.0,-1087000.0,-1001450.0,-1157000.0,5668000.0,-980000.0,,,,,-1157000.0,-1157000.0,-1157000.0,-1157000.0,-1157000.0,66000.0,-1091000.0,-183000.0,0.0,-980000.0,1642000.0,,1568000.0,662000.0,4026000.0,4688000.0,4688000.0,-183000.0,-183000.0,72000.0,4000.0,76000.0,,,,,,72000.0,4000.0,76000.0,,-183000.0,,1568000.0,1098000.0,UROY,2025-04-30 00:00:00,,,,74000.0,0.0,,,,,,,,,,470000.0,,,,,,,,,
,-253200.0,0.15,3214000.0,1525000.0,56000.0,27908000.0,1526000.0,1470000.0,2959800.0,1525000.0,30145000.0,3067000.0,133673277.0,133636271.0,0.01,0.01,1525000.0,1525000.0,1525000.0,1525000.0,1525000.0,-59000.0,1466000.0,-1688000.0,,3067000.0,2237000.0,,2059000.0,5304000.0,27908000.0,33212000.0,33212000.0,-1688000.0,-1688000.0,87000.0,4000.0,91000.0,,,,,,87000.0,4000.0,91000.0,,-1688000.0,,2059000.0,1641000.0,UROY,2025-07-31 00:00:00,,,,178000.0,,,,,,,,,,,418000.0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,UROY,2024-04-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,
,-10500.0,0.15,-1947000.0,-2158000.0,14000.0,0.0,-2017000.0,-2031000.0,-2098500.0,-2158000.0,2200000.0,-2200000.0,120817067.0,120817067.0,-0.02,-0.02,-2158000.0,-2158000.0,-2158000.0,-2158000.0,-2158000.0,122000.0,-2036000.0,-70000.0,,-2200000.0,2200000.0,,2074000.0,0.0,0.0,0.0,0.0,-70000.0,-70000.0,234000.0,5000.0,239000.0,,,,,,234000.0,5000.0,239000.0,,-70000.0,,2074000.0,1709000.0,UROY,2024-07-31 00:00:00,,,,126000.0,,,,,,,,,,,365000.0,,,,,,,,,
,-49650.0,0.15,-17000.0,-428000.0,44000.0,8028000.0,-348000.0,-392000.0,-146650.0,-428000.0,10781000.0,122000.0,121970820.0,121970820.0,0.0,0.0,-428000.0,-428000.0,-428000.0,-428000.0,-428000.0,32000.0,-396000.0,-331000.0,,122000.0,2753000.0,,2530000.0,2875000.0,8028000.0,10903000.0,10903000.0,-331000.0,-331000.0,-187000.0,4000.0,129000.0,,,,,,-187000.0,4000.0,129000.0,,-331000.0,,2530000.0,1940000.0,UROY,2024-10-31 00:00:00,,,,223000.0,312000.0,,,,,,,,,,590000.0,,,,,,,,,
,-42150.0,0.15,-1482000.0,-1911000.0,17000.0,4000.0,-1763000.0,-1780000.0,-1672150.0,-1911000.0,1752000.0,-1748000.0,130991063.0,130991063.0,-0.01,-0.01,-1911000.0,-1911000.0,-1911000.0,-1911000.0,-1911000.0,126000.0,-1785000.0,-57000.0,224000.0,-1748000.0,1748000.0,,1673000.0,0.0,4000.0,4000.0,4000.0,-281000.0,-281000.0,20000.0,5000.0,131000.0,,,,,,20000.0,5000.0,131000.0,,-281000.0,,1673000.0,1172000.0,UROY,2025-01-31 00:00:00,,,,75000.0,106000.0,,,,,,,,,,501000.0,,,,,,,,,
,-27450.0,0.15,-859000.0,-1157000.0,45000.0,4026000.0,-1042000.0,-1087000.0,-1001450.0,-1157000.0,5668000.0,-980000.0,,,,,-1157000.0,-1157000.0,-1157000.0,-1157000.0,-1157000.0,66000.0,-1091000.0,-183000.0,0.0,-980000.0,1642000.0,,1568000.0,662000.0,4026000.0,4688000.0,4688000.0,-183000.0,-183000.0,72000.0,4000.0,76000.0,,,,,,72000.0,4000.0,76000.0,,-183000.0,,1568000.0,1098000.0,UROY,2025-04-30 00:00:00,,,,74000.0,0.0,,,,,,,,,,470000.0,,,,,,,,,
,-253200.0,0.15,3214000.0,1525000.0,56000.0,27908000.0,1526000.0,1470000.0,2959800.0,1525000.0,30145000.0,3067000.0,133673277.0,133636271.0,0.01,0.01,1525000.0,1525000.0,1525000.0,1525000.0,1525000.0,-59000.0,1466000.0,-1688000.0,,3067000.0,2237000.0,,2059000.0,5304000.0,27908000.0,33212000.0,33212000.0,-1688000.0,-1688000.0,87000.0,4000.0,91000.0,,,,,,87000.0,4000.0,91000.0,,-1688000.0,,2059000.0,1641000.0,UROY,2025-07-31 00:00:00,,,,178000.0,,,,,,,,,,,418000.0,,,,,,,,,
,43643012.189013,0.186509,6215000000.0,4872000000.0,264000000.0,1773000000.0,6449000000.0,6185000000.0,4681643012.189013,4872000000.0,2949000000.0,5938000000.0,2029000000.0,1610000000.0,2.4,2.4,4872000000.0,4872000000.0,4872000000.0,4872000000.0,4872000000.0,1117000000.0,5989000000.0,234000000.0,,5951000000.0,1176000000.0,,912000000.0,7127000000.0,1773000000.0,8900000000.0,11650000000.0,234000000.0,234000000.0,-196000000.0,196000000.0,,,,,-13000000.0,,-196000000.0,196000000.0,,,247000000.0,378000000.0,534000000.0,534000000.0,V,2024-06-30 00:00:00,,,,,,,264000000.0,264000000.0,,,,13000000.0,,,,,,,,,,,,
,31262711.864407,0.165411,6633000000.0,5318000000.0,274000000.0,1817000000.0,6822000000.0,6548000000.0,5160262711.864407,5318000000.0,3258000000.0,6349000000.0,2003000000.0,1710000000.0,2.65,2.66,5318000000.0,5318000000.0,5318000000.0,5318000000.0,5318000000.0,1054000000.0,6372000000.0,189000000.0,,6359000000.0,1441000000.0,,1167000000.0,7800000000.0,1817000000.0,9617000000.0,12277000000.0,189000000.0,189000000.0,-176000000.0,176000000.0,,,,,-10000000.0,,-176000000.0,176000000.0,,,199000000.0,551000000.0,616000000.0,616000000.0,V,2024-09-30 00:00:00,,,,,,,274000000.0,274000000.0,,,,10000000.0,,,,,,,,,,,,
,18096000.0,0.174,6560000000.0,5119000000.0,282000000.0,2020000000.0,6664000000.0,6382000000.0,5033096000.0,5119000000.0,3232000000.0,6234000000.0,1985000000.0,1729000000.0,2.58,2.58,5119000000.0,5119000000.0,5119000000.0,5119000000.0,5119000000.0,1081000000.0,6200000000.0,104000000.0,,6278000000.0,1212000000.0,,930000000.0,7490000000.0,2020000000.0,9510000000.0,12395000000.0,104000000.0,104000000.0,-182000000.0,182000000.0,,,,,-44000000.0,,-182000000.0,182000000.0,,,148000000.0,306000000.0,624000000.0,624000000.0,V,2024-12-31 00:00:00,,,,,,,282000000.0,282000000.0,,,,44000000.0,,,,,,,,,,,,
,-132562000.0,0.158,6740000000.0,4577000000.0,305000000.0,1881000000.0,5901000000.0,5596000000.0,5283438000.0,4577000000.0,3159000000.0,5435000000.0,1974000000.0,1721000000.0,2.32,2.32,4577000000.0,4577000000.0,4577000000.0,4577000000.0,4577000000.0,861000000.0,5438000000.0,-839000000.0,,6435000000.0,1278000000.0,,973000000.0,7713000000.0,1881000000.0,9594000000.0,12391000000.0,-839000000.0,-839000000.0,-158000000.0,158000000.0,,,,,-1000000000.0,,-158000000.0,158000000.0,,,161000000.0,381000000.0,592000000.0,592000000.0,V,2025-03-31 00:00:00,,,,,,,305000000.0,305000000.0,,,,1000000000.0,,,,,,,,,,,,
,-70364756.039792,0.167535,7109000000.0,5272000000.0,317000000.0,1973000000.0,6689000000.0,6372000000.0,5621635243.960208,5272000000.0,3380000000.0,6177000000.0,1959000000.0,1709000000.0,2.69,2.69,5272000000.0,5272000000.0,5272000000.0,5272000000.0,5272000000.0,1061000000.0,6333000000.0,-420000000.0,,6792000000.0,1407000000.0,,1090000000.0,8199000000.0,1973000000.0,10172000000.0,13116000000.0,-420000000.0,-420000000.0,-39000000.0,39000000.0,,,,,-615000000.0,,-39000000.0,39000000.0,,,195000000.0,421000000.0,669000000.0,669000000.0,V,2025-06-30 00:00:00,,,,,,,317000000.0,317000000.0,,,,615000000.0,,,,,,,,,,,,
,43643012.189013,0.186509,6215000000.0,4872000000.0,264000000.0,1773000000.0,6449000000.0,6185000000.0,4681643012.189013,4872000000.0,2949000000.0,5938000000.0,2029000000.0,1610000000.0,2.4,2.4,4872000000.0,4872000000.0,4872000000.0,4872000000.0,4872000000.0,1117000000.0,5989000000.0,234000000.0,,5951000000.0,1176000000.0,,912000000.0,7127000000.0,1773000000.0,8900000000.0,11650000000.0,234000000.0,234000000.0,-196000000.0,196000000.0,,,,,-13000000.0,,-196000000.0,196000000.0,,,247000000.0,378000000.0,534000000.0,534000000.0,V,2024-06-30 00:00:00,,,,,,,264000000.0,264000000.0,,,,13000000.0,,,,,,,,,,,,
,31262711.864407,0.165411,6633000000.0,5318000000.0,274000000.0,1817000000.0,6822000000.0,6548000000.0,5160262711.864407,5318000000.0,3258000000.0,6349000000.0,2003000000.0,1710000000.0,2.65,2.66,5318000000.0,5318000000.0,5318000000.0,5318000000.0,5318000000.0,1054000000.0,6372000000.0,189000000.0,,6359000000.0,1441000000.0,,1167000000.0,7800000000.0,1817000000.0,9617000000.0,12277000000.0,189000000.0,189000000.0,-176000000.0,176000000.0,,,,,-10000000.0,,-176000000.0,176000000.0,,,199000000.0,551000000.0,616000000.0,616000000.0,V,2024-09-30 00:00:00,,,,,,,274000000.0,274000000.0,,,,10000000.0,,,,,,,,,,,,
,18096000.0,0.174,6560000000.0,5119000000.0,282000000.0,2020000000.0,6664000000.0,6382000000.0,5033096000.0,5119000000.0,3232000000.0,6234000000.0,1985000000.0,1729000000.0,2.58,2.58,5119000000.0,5119000000.0,5119000000.0,5119000000.0,5119000000.0,1081000000.0,6200000000.0,104000000.0,,6278000000.0,1212000000.0,,930000000.0,7490000000.0,2020000000.0,9510000000.0,12395000000.0,104000000.0,104000000.0,-182000000.0,182000000.0,,,,,-44000000.0,,-182000000.0,182000000.0,,,148000000.0,306000000.0,624000000.0,624000000.0,V,2024-12-31 00:00:00,,,,,,,282000000.0,282000000.0,,,,44000000.0,,,,,,,,,,,,
,-132562000.0,0.158,6740000000.0,4577000000.0,305000000.0,1881000000.0,5901000000.0,5596000000.0,5283438000.0,4577000000.0,3159000000.0,5435000000.0,1974000000.0,1721000000.0,2.32,2.32,4577000000.0,4577000000.0,4577000000.0,4577000000.0,4577000000.0,861000000.0,5438000000.0,-839000000.0,,6435000000.0,1278000000.0,,973000000.0,7713000000.0,1881000000.0,9594000000.0,12391000000.0,-839000000.0,-839000000.0,-158000000.0,158000000.0,,,,,-1000000000.0,,-158000000.0,158000000.0,,,161000000.0,381000000.0,592000000.0,592000000.0,V,2025-03-31 00:00:00,,,,,,,305000000.0,305000000.0,,,,1000000000.0,,,,,,,,,,,,
,-70364756.039792,0.167535,7109000000.0,5272000000.0,317000000.0,1973000000.0,6689000000.0,6372000000.0,5621635243.960208,5272000000.0,3380000000.0,6177000000.0,1959000000.0,1709000000.0,2.69,2.69,5272000000.0,5272000000.0,5272000000.0,5272000000.0,5272000000.0,1061000000.0,6333000000.0,-420000000.0,,6792000000.0,1407000000.0,,1090000000.0,8199000000.0,1973000000.0,10172000000.0,13116000000.0,-420000000.0,-420000000.0,-39000000.0,39000000.0,,,,,-615000000.0,,-39000000.0,39000000.0,,,195000000.0,421000000.0,669000000.0,669000000.0,V,2025-06-30 00:00:00,,,,,,,317000000.0,317000000.0,,,,615000000.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WM,2024-03-31 00:00:00,,,,,,,,,,,,,,,,,176000000.0,,,,,,,
,-13862000.0,0.239,1631000000.0,680000000.0,543000000.0,3291000000.0,1573000000.0,1030000000.0,724138000.0,680000000.0,4335000000.0,1009000000.0,403200000.0,401300000.0,1.69,1.7,680000000.0,680000000.0,680000000.0,680000000.0,680000000.0,214000000.0,894000000.0,-37000000.0,-1000000.0,1067000000.0,1044000000.0,,485000000.0,2111000000.0,3291000000.0,5402000000.0,5402000000.0,-58000000.0,-58000000.0,-136000000.0,136000000.0,,,,0.0,-58000000.0,0.0,-136000000.0,136000000.0,,,,,485000000.0,169000000.0,WM,2024-06-30 00:00:00,,22000000.0,,,,,543000000.0,342000000.0,30000000.0,30000000.0,-58000000.0,,,,316000000.0,16000000.0,201000000.0,312000000.0,,,,,,
,-1888000.0,0.236,1692000000.0,760000000.0,558000000.0,3399000000.0,1684000000.0,1126000000.0,766112000.0,760000000.0,4482000000.0,1119000000.0,403200000.0,401500000.0,1.88,1.89,760000000.0,760000000.0,760000000.0,760000000.0,760000000.0,235000000.0,995000000.0,-1000000.0,6000000.0,1127000000.0,1083000000.0,,514000000.0,2210000000.0,3399000000.0,5609000000.0,5609000000.0,-8000000.0,-8000000.0,-131000000.0,131000000.0,,,,0.0,-8000000.0,2000000.0,-131000000.0,131000000.0,,,,,514000000.0,190000000.0,WM,2024-09-30 00:00:00,,1000000.0,,,,,558000000.0,355000000.0,32000000.0,32000000.0,-6000000.0,,,,324000000.0,11000000.0,203000000.0,323000000.0,,,,,,
